project_id,district,total_land_parcels,acquired_land_parcels,pending_land_parcels,total_landowners,compensation_pending,legal_cases,documents_pending,approval_pending_days,objections_count,survey_completed_percent,current_stage,previous_delay_days,land_pending_percent,delay_status
LA100289,Junagadh,836,595,241,691,344,6,12,16,13,75.1,Acquisition,12,28.83,No
LA100290,Jamnagar,737,591,146,809,359,5,12,12,14,86.9,Acquisition,15,19.81,No
LA100291,Sabarkantha,1221,680,541,1036,592,7,9,0,16,85.5,Handover,32,44.31,No
LA100292,Ahmedabad,437,341,96,417,133,3,8,29,10,87.8,Acquisition,61,21.97,No
LA100293,Morbi,1433,960,473,1901,1081,9,17,30,21,85.7,Acquisition,0,33.01,Yes
LA100294,Navsari,531,163,368,611,389,3,7,35,10,57.8,Objection,18,69.3,Yes
LA100295,Surat,840,657,183,1038,366,5,11,63,14,87.2,Acquisition,28,21.79,Yes
LA100296,Bharuch,805,428,377,865,179,7,6,13,14,77.7,Objection,2,46.83,Yes
LA100297,Vadodara,1283,813,470,1850,909,3,16,41,34,73.4,Compensation,2,36.63,Yes
LA100298,Kheda,686,480,206,526,194,3,4,62,13,68.4,Compensation,32,30.03,No
LA100299,Anand,462,373,89,363,22,4,6,34,7,88.7,Handover,74,19.26,No
LA100300,Morbi,81,54,27,51,20,3,7,5,6,80.7,Compensation,24,33.33,No
LA100301,Bharuch,577,444,133,605,182,5,7,0,13,89.5,Handover,30,23.05,Yes
LA100302,Panchmahal,1248,732,516,1375,952,7,8,17,22,63.0,Compensation,30,41.35,Yes
LA100303,Navsari,64,26,38,77,31,4,3,16,2,58.1,Objection,62,59.38,Yes
LA100304,Patan,1350,847,503,1150,286,9,10,49,24,79.3,Acquisition,55,37.26,Yes
LA100305,Bharuch,837,458,379,470,182,5,8,0,7,76.2,Compensation,25,45.28,Yes
LA100306,Navsari,253,179,74,283,14,3,5,12,9,90.6,Acquisition,19,29.25,Yes
LA100307,Ahmedabad,488,384,104,707,151,6,9,37,10,81.5,Handover,7,21.31,No
LA100308,Amreli,853,458,395,695,359,5,6,4,11,71.2,Objection,35,46.31,No
LA100309,Anand,508,392,116,363,106,6,12,0,5,83.1,Compensation,7,22.83,No
LA100310,Amreli,207,161,46,166,27,8,10,33,5,82.8,Compensation,20,22.22,Yes
LA100311,Bharuch,1016,422,594,948,820,0,6,22,16,64.4,Objection,29,58.46,Yes
LA100312,Gandhinagar,1025,628,397,795,201,3,11,9,12,81.0,Compensation,57,38.73,Yes
LA100313,Mehsana,222,110,112,191,44,1,10,11,4,57.6,Compensation,1,50.45,Yes
LA100314,Sabarkantha,458,358,100,515,67,7,11,30,9,87.8,Acquisition,2,21.83,Yes
LA100315,Anand,403,238,165,347,76,4,7,2,8,73.4,Compensation,6,40.94,Yes
LA100316,Bharuch,1006,648,358,912,510,2,9,11,20,72.4,Acquisition,5,35.59,Yes
LA100317,Gandhinagar,1109,754,355,650,78,4,7,53,18,70.6,Compensation,24,32.01,No
LA100318,Vadodara,1104,700,404,1519,876,7,7,14,20,76.0,Acquisition,97,36.59,Yes
LA100319,Rajkot,1412,854,558,1294,553,4,8,6,15,78.2,Acquisition,0,39.52,No
LA100320,Anand,1165,745,420,985,287,4,8,26,10,75.1,Acquisition,0,36.05,Yes
LA100321,Rajkot,515,360,155,323,70,4,4,21,10,89.0,Handover,54,30.1,No
LA100322,Morbi,206,58,148,231,40,2,7,35,4,42.3,Objection,0,71.84,Yes
LA100323,Jamnagar,941,606,335,1249,1047,6,11,21,25,76.6,Acquisition,1,35.6,Yes
LA100324,Mehsana,1379,1006,373,810,93,8,13,30,11,91.9,Acquisition,10,27.05,Yes
LA100325,Jamnagar,1464,679,785,997,239,4,9,87,12,63.8,Acquisition,0,53.62,Yes
LA100326,Vadodara,384,261,123,262,120,4,3,70,11,82.9,Acquisition,55,32.03,Yes
LA100327,Vadodara,393,320,73,429,166,7,3,23,9,85.4,Acquisition,0,18.58,No
LA100328,Vadodara,104,23,81,143,69,2,11,2,3,45.5,Objection,46,77.88,Yes
LA100329,Rajkot,254,156,98,240,78,3,2,61,6,81.1,Acquisition,94,38.58,Yes
LA100330,Morbi,855,440,415,735,151,5,10,0,15,68.2,Objection,0,48.54,Yes
LA100331,Ahmedabad,843,637,206,1045,316,4,7,0,20,81.6,Acquisition,33,24.44,No
LA100332,Bhavnagar,588,498,90,716,161,8,14,40,5,88.5,Acquisition,15,15.31,No
LA100333,Bhavnagar,499,387,112,385,156,3,8,67,6,86.3,Acquisition,0,22.44,No
LA100334,Ahmedabad,1254,764,490,871,154,5,8,66,14,66.9,Acquisition,69,39.07,No
LA100335,Gandhinagar,717,591,126,625,342,3,13,13,11,82.5,Handover,12,17.57,No
LA100336,Ahmedabad,1222,748,474,1525,321,3,5,7,19,72.2,Compensation,13,38.79,No
LA100337,Kheda,1447,824,623,1701,592,13,10,70,38,77.1,Acquisition,47,43.05,Yes
LA100338,Kheda,510,404,106,586,75,5,7,26,5,90.8,Handover,0,20.78,No
LA100339,Sabarkantha,344,234,110,446,326,3,7,32,9,92.3,Acquisition,0,31.98,No
LA100340,Banaskantha,1432,1136,296,1145,76,5,15,74,15,86.6,Acquisition,11,20.67,Yes
LA100341,Morbi,971,533,438,831,234,0,9,52,12,72.4,Compensation,78,45.11,Yes
LA100342,Rajkot,472,329,143,278,79,5,6,31,11,80.4,Acquisition,36,30.3,Yes
LA100343,Vadodara,952,653,299,1268,793,4,9,5,22,81.2,Acquisition,61,31.41,Yes
LA100344,Morbi,797,434,363,856,296,6,7,12,17,71.0,Acquisition,0,45.55,No
LA100345,Valsad,1363,988,375,1115,205,1,6,53,21,81.9,Acquisition,60,27.51,No
LA100346,Panchmahal,421,312,109,258,80,1,10,10,10,86.6,Acquisition,56,25.89,No
LA100347,Kheda,1488,962,526,1787,429,7,5,18,30,82.6,Acquisition,37,35.35,Yes
LA100348,Patan,1408,897,511,1723,905,9,10,6,22,86.0,Compensation,0,36.29,Yes
LA100349,Junagadh,312,152,160,359,80,1,14,3,17,59.0,Objection,18,51.28,Yes
LA100350,Navsari,288,127,161,211,65,7,0,22,5,69.2,Compensation,24,55.9,Yes
LA100351,Morbi,823,694,129,1129,72,2,5,56,19,78.4,Compensation,13,15.67,No
LA100352,Amreli,115,100,15,141,68,4,7,13,6,85.8,Acquisition,19,13.04,No
LA100353,Bhavnagar,483,272,211,552,31,4,6,96,10,83.7,Compensation,85,43.69,Yes
LA100354,Mehsana,681,506,175,774,55,5,6,28,12,79.9,Acquisition,41,25.7,No
LA100355,Gandhinagar,1456,1299,157,1986,276,5,11,26,39,88.9,Acquisition,4,10.78,No
LA100356,Mehsana,1489,664,825,2063,160,6,14,14,34,63.8,Compensation,13,55.41,Yes
LA100357,Bhavnagar,269,187,82,292,92,1,8,6,4,77.9,Acquisition,60,30.48,No
LA100358,Ahmedabad,1343,957,386,1242,283,4,9,18,13,84.0,Acquisition,30,28.74,No
LA100359,Panchmahal,181,121,60,159,27,2,11,54,6,72.4,Compensation,11,33.15,No
LA100360,Panchmahal,1136,720,416,1462,457,8,12,12,26,79.7,Acquisition,24,36.62,Yes
LA100361,Patan,1277,1120,157,1443,522,6,10,55,12,88.6,Handover,1,12.29,No
LA100362,Bharuch,1342,694,648,831,221,4,11,12,14,66.3,Compensation,54,48.29,Yes
LA100363,Sabarkantha,374,223,151,254,73,4,9,33,5,75.0,Compensation,0,40.37,Yes
LA100364,Ahmedabad,1346,525,821,1831,631,8,13,16,32,47.4,Compensation,4,61.0,Yes
LA100365,Surat,218,150,68,293,53,6,9,27,4,72.2,Acquisition,16,31.19,No
LA100366,Mehsana,802,139,663,1128,66,8,8,26,10,54.9,Notification,5,82.67,Yes
LA100367,Patan,731,171,560,684,130,6,14,54,18,65.6,Compensation,26,76.61,Yes
LA100368,Jamnagar,508,322,186,638,171,5,7,12,12,72.5,Acquisition,37,36.61,No
LA100369,Bharuch,82,54,28,106,20,4,4,0,8,84.3,Compensation,11,34.15,No
LA100370,Mehsana,1170,292,878,976,279,6,20,75,11,52.6,Objection,19,75.04,Yes
LA100371,Patan,536,156,380,365,48,4,12,2,9,47.7,Survey,11,70.9,No
LA100372,Gandhinagar,1010,990,20,1462,252,5,6,0,15,91.4,Handover,125,1.98,No
LA100373,Rajkot,645,415,230,372,93,2,8,31,4,88.7,Acquisition,0,35.66,Yes
LA100374,Rajkot,592,343,249,644,419,6,5,89,9,62.5,Acquisition,17,42.06,No
LA100375,Jamnagar,1336,757,579,1517,72,2,10,0,22,76.5,Compensation,95,43.34,Yes
LA100376,Ahmedabad,187,127,60,218,49,4,9,23,5,93.2,Compensation,27,32.09,No
LA100377,Anand,1118,597,521,872,165,8,7,10,11,72.1,Compensation,10,46.6,No
LA100378,Banaskantha,1133,369,764,1359,390,8,14,49,29,60.5,Compensation,105,67.43,Yes
LA100379,Ahmedabad,601,334,267,448,93,4,12,33,9,82.9,Compensation,14,44.43,Yes
LA100380,Panchmahal,430,139,291,557,294,0,7,4,15,53.9,Objection,40,67.67,Yes
LA100381,Banaskantha,57,32,25,43,22,1,7,30,7,78.9,Acquisition,88,43.86,Yes
LA100382,Banaskantha,1409,1084,325,1658,1010,6,8,26,25,89.4,Handover,16,23.07,No
LA100383,Banaskantha,1425,940,485,1788,658,11,3,17,26,76.5,Compensation,8,34.04,Yes
LA100384,Bharuch,399,223,176,287,54,3,5,10,6,76.1,Compensation,3,44.11,No
LA100385,Navsari,96,77,19,73,19,2,13,0,3,85.6,Handover,0,19.79,No
LA100386,Banaskantha,228,110,118,285,93,3,9,53,10,67.7,Compensation,14,51.75,Yes
LA100387,Anand,148,117,31,93,52,0,7,44,6,91.2,Acquisition,28,20.95,No
LA100388,Vadodara,1255,474,781,906,294,5,12,24,13,72.1,Objection,11,62.23,No
LA100389,Kheda,1344,833,511,1290,195,6,9,32,22,73.6,Acquisition,0,38.02,Yes
LA100390,Ahmedabad,272,210,62,377,49,4,10,14,8,67.8,Acquisition,17,22.79,No
LA100391,Kheda,1133,757,376,1196,381,2,12,25,17,71.5,Compensation,5,33.19,No
LA100392,Valsad,310,170,140,279,62,4,12,116,8,69.5,Compensation,41,45.16,No
LA100393,Banaskantha,582,197,385,833,145,4,6,108,11,59.3,Objection,9,66.15,Yes
LA100394,Patan,919,878,41,889,371,6,9,24,11,90.1,Handover,0,4.46,Yes
LA100395,Banaskantha,1094,829,265,1029,117,6,5,1,13,88.5,Acquisition,33,24.22,No
LA100396,Vadodara,1318,877,441,1213,512,7,10,12,23,84.7,Acquisition,27,33.46,Yes
LA100397,Bharuch,114,72,42,95,22,4,6,46,3,81.1,Acquisition,4,36.84,No
LA100398,Ahmedabad,335,328,7,282,95,2,5,59,7,88.8,Handover,33,2.09,No
LA100399,Sabarkantha,457,240,217,534,273,3,5,9,7,66.7,Compensation,22,47.48,No
LA100400,Morbi,500,371,129,293,46,1,9,7,6,81.4,Acquisition,16,25.8,No
LA100401,Surat,1498,707,791,1743,742,7,11,25,29,62.7,Objection,48,52.8,Yes
LA100402,Mehsana,1178,884,294,861,254,5,8,74,14,86.9,Acquisition,18,24.96,Yes
LA100403,Panchmahal,514,274,240,460,138,5,10,61,6,70.4,Acquisition,13,46.69,No
LA100404,Kheda,1460,1215,245,996,133,7,12,45,16,80.8,Acquisition,33,16.78,Yes
LA100405,Banaskantha,774,574,200,811,309,2,5,0,19,85.1,Handover,46,25.84,No
LA100406,Banaskantha,776,435,341,936,340,1,9,0,12,81.8,Compensation,6,43.94,Yes
LA100407,Mehsana,679,235,444,590,104,7,9,19,10,45.7,Objection,0,65.39,Yes
LA100408,Patan,258,112,146,180,74,3,10,29,11,58.5,Compensation,31,56.59,Yes
LA100409,Rajkot,1405,1181,224,1059,364,3,7,25,17,91.1,Handover,0,15.94,No
LA100410,Kheda,70,46,24,90,20,1,5,0,4,80.5,Acquisition,0,34.29,Yes
LA100411,Mehsana,302,129,173,239,101,4,5,0,4,61.8,Objection,4,57.28,No
LA100412,Banaskantha,383,307,76,478,92,4,8,0,7,82.7,Handover,23,19.84,No
LA100413,Gandhinagar,455,346,109,386,168,7,4,5,14,70.2,Compensation,20,23.96,No
LA100414,Valsad,241,68,173,173,15,3,9,65,3,60.6,Notification,5,71.78,Yes
LA100415,Gandhinagar,76,49,27,92,25,1,8,5,8,75.7,Acquisition,17,35.53,No
LA100416,Kheda,1033,752,281,1004,196,7,9,16,13,89.2,Handover,16,27.2,Yes
LA100417,Navsari,1456,632,824,842,154,3,11,11,11,65.7,Compensation,26,56.59,Yes
LA100418,Gandhinagar,226,119,107,320,49,5,4,6,5,85.6,Acquisition,48,47.35,No
LA100419,Panchmahal,480,385,95,328,27,1,11,72,7,87.7,Handover,0,19.79,No
LA100420,Junagadh,784,372,412,681,91,4,12,95,8,65.5,Objection,0,52.55,Yes
LA100421,Rajkot,1395,779,616,1250,162,6,16,91,17,73.7,Compensation,0,44.16,Yes
LA100422,Vadodara,1057,754,303,1047,297,4,7,37,15,71.9,Acquisition,22,28.67,No
LA100423,Gandhinagar,1161,773,388,1459,82,7,13,37,19,82.6,Acquisition,112,33.42,Yes
LA100424,Patan,893,581,312,496,346,3,13,31,15,81.6,Acquisition,31,34.94,No
LA100425,Ahmedabad,655,188,467,910,118,6,6,17,10,56.2,Objection,78,71.3,Yes
LA100426,Vadodara,339,215,124,384,177,1,8,20,5,84.0,Compensation,48,36.58,No
LA100427,Bhavnagar,1304,856,448,1833,62,9,11,24,20,64.3,Compensation,128,34.36,Yes
LA100428,Valsad,1216,601,615,1563,176,4,9,4,23,57.3,Compensation,21,50.58,Yes
LA100429,Patan,86,63,23,119,41,8,8,36,4,73.0,Compensation,2,26.74,Yes
LA100430,Sabarkantha,1088,622,466,1187,589,3,13,0,14,77.7,Acquisition,41,42.83,No
LA100431,Anand,172,136,36,150,62,4,8,0,11,86.5,Acquisition,12,20.93,No
LA100432,Gandhinagar,1122,786,336,1064,535,6,10,7,13,72.2,Compensation,18,29.95,Yes
LA100433,Bharuch,1248,908,340,1426,213,5,12,0,18,78.9,Acquisition,6,27.24,No
LA100434,Sabarkantha,240,215,25,224,80,3,3,0,9,85.3,Handover,9,10.42,No
LA100435,Jamnagar,679,396,283,821,394,4,14,14,12,67.3,Objection,10,41.68,Yes
LA100436,Bhavnagar,229,140,89,145,60,3,7,42,7,73.8,Compensation,17,38.86,No
LA100437,Rajkot,873,178,695,1132,572,6,12,40,22,57.9,Notification,29,79.61,Yes
LA100438,Navsari,1395,908,487,1024,210,2,10,0,21,73.4,Acquisition,17,34.91,No
LA100439,Ahmedabad,167,144,23,234,34,3,5,60,5,91.1,Handover,7,13.77,No
LA100440,Gandhinagar,626,546,80,432,78,2,11,33,9,87.0,Handover,49,12.78,No
LA100441,Bharuch,1461,637,824,973,317,4,16,26,14,64.8,Objection,88,56.4,Yes
LA100442,Gandhinagar,486,383,103,622,101,10,6,27,17,90.0,Handover,11,21.19,No
LA100443,Bharuch,241,87,154,310,56,5,10,30,11,65.1,Compensation,15,63.9,Yes
LA100444,Bhavnagar,758,305,453,921,130,2,8,12,6,69.2,Objection,91,59.76,Yes
LA100445,Rajkot,787,582,205,1113,210,7,9,39,20,80.6,Handover,34,26.05,No
LA100446,Surat,1011,696,315,802,362,5,9,0,13,69.1,Compensation,10,31.16,No
LA100447,Jamnagar,505,399,106,653,105,2,14,15,11,78.0,Acquisition,61,20.99,No
LA100448,Anand,1436,807,629,1245,480,5,10,16,23,65.1,Acquisition,22,43.8,Yes
LA100449,Kheda,806,622,184,833,133,6,4,124,11,69.5,Handover,8,22.83,Yes
LA100450,Mehsana,465,289,176,442,191,6,9,8,3,78.2,Acquisition,4,37.85,Yes
LA100451,Navsari,1443,1193,250,801,207,9,8,18,17,85.1,Handover,41,17.33,Yes
LA100452,Valsad,1391,580,811,1484,436,1,7,19,20,67.9,Acquisition,16,58.3,Yes
LA100453,Gandhinagar,774,280,494,946,708,4,10,24,13,79.5,Compensation,19,63.82,Yes
LA100454,Patan,86,60,26,61,34,5,15,25,3,86.3,Acquisition,0,30.23,No
LA100455,Vadodara,916,663,253,1272,333,4,5,0,19,85.0,Acquisition,6,27.62,No
LA100456,Amreli,855,607,248,878,52,7,12,0,17,80.5,Compensation,44,29.01,No
LA100457,Amreli,265,149,116,188,35,4,11,48,7,70.8,Compensation,7,43.77,Yes
LA100458,Valsad,969,812,157,1096,375,7,9,67,15,91.0,Handover,60,16.2,No
LA100459,Mehsana,1269,869,400,917,621,5,14,70,18,64.4,Compensation,21,31.52,Yes
LA100460,Anand,203,157,46,123,40,6,6,3,5,81.6,Acquisition,25,22.66,No
LA100461,Sabarkantha,1099,644,455,1282,472,1,6,34,23,78.3,Compensation,0,41.4,Yes
LA100462,Navsari,253,66,187,164,36,2,7,99,6,64.4,Objection,17,73.91,Yes
LA100463,Amreli,1136,520,616,733,355,5,7,0,12,69.4,Compensation,0,54.23,No
LA100464,Surat,658,348,310,800,538,6,7,16,18,53.8,Compensation,26,47.11,Yes
LA100465,Mehsana,59,44,15,35,14,5,6,86,5,90.0,Acquisition,11,25.42,No
LA100466,Bhavnagar,1452,1169,283,1857,100,11,9,13,31,85.1,Acquisition,0,19.49,Yes
LA100467,Anand,290,122,168,367,78,4,5,49,13,50.2,Objection,21,57.93,Yes
LA100468,Sabarkantha,914,658,256,619,174,6,9,0,9,84.0,Acquisition,34,28.01,No
LA100469,Panchmahal,313,239,74,318,66,2,11,10,5,88.4,Handover,29,23.64,No
LA100470,Valsad,1403,576,827,894,321,7,11,33,15,61.3,Objection,3,58.95,Yes
LA100471,Junagadh,1121,1099,22,1255,140,5,7,18,17,87.4,Handover,24,1.96,No
LA100472,Gandhinagar,1217,552,665,738,358,5,12,20,13,67.9,Objection,2,54.64,Yes
LA100473,Bharuch,676,568,108,946,299,4,6,22,15,84.3,Handover,30,15.98,No
LA100474,Banaskantha,728,637,91,537,128,2,15,34,9,90.1,Acquisition,31,12.5,No
LA100475,Navsari,970,796,174,1130,623,8,7,0,14,87.1,Acquisition,0,17.94,Yes
LA100476,Ahmedabad,1188,839,349,791,315,10,6,10,9,83.4,Compensation,0,29.38,Yes
LA100477,Bharuch,1278,791,487,944,107,6,11,3,16,87.8,Acquisition,7,38.11,Yes
LA100478,Gandhinagar,75,39,36,72,9,1,11,0,2,76.2,Objection,23,48.0,No
LA100479,Jamnagar,1012,634,378,1079,515,4,12,34,19,82.1,Compensation,15,37.35,Yes
LA100480,Navsari,208,152,56,301,121,6,7,0,8,81.2,Acquisition,53,26.92,No
LA100481,Navsari,467,219,248,268,40,2,3,40,7,52.5,Compensation,35,53.1,No
LA100482,Vadodara,1253,882,371,690,269,3,7,1,10,79.2,Acquisition,2,29.61,No
LA100483,Bhavnagar,413,281,132,357,217,3,8,3,7,77.5,Acquisition,47,31.96,No
LA100484,Kheda,1206,756,450,1061,121,2,8,43,14,65.5,Compensation,32,37.31,Yes
LA100485,Bhavnagar,721,131,590,970,282,4,19,16,18,53.4,Objection,0,81.83,Yes
LA100486,Bharuch,387,145,242,531,235,2,2,13,6,72.2,Compensation,44,62.53,No
LA100487,Sabarkantha,534,267,267,717,201,5,8,19,15,77.6,Compensation,28,50.0,Yes
LA100488,Sabarkantha,820,622,198,557,176,4,10,12,13,78.6,Acquisition,12,24.15,Yes
LA100489,Ahmedabad,1160,575,585,1068,413,3,10,14,17,81.4,Acquisition,29,50.43,Yes
LA100490,Anand,929,738,191,1135,146,4,11,3,21,90.4,Handover,80,20.56,No
LA100491,Bhavnagar,1404,783,621,1167,281,9,11,5,21,77.0,Compensation,3,44.23,Yes
LA100492,Patan,1309,699,610,1501,1080,5,17,11,19,65.1,Compensation,0,46.6,Yes
LA100493,Patan,1143,935,208,873,60,9,8,4,18,93.8,Handover,4,18.2,No
LA100494,Ahmedabad,925,453,472,778,262,5,12,56,14,60.2,Compensation,21,51.03,Yes
LA100495,Patan,470,283,187,622,205,2,5,19,8,76.5,Acquisition,23,39.79,No
LA100496,Anand,648,351,297,502,130,2,9,0,11,60.8,Objection,50,45.83,Yes
LA100497,Panchmahal,222,200,22,315,67,5,6,4,2,86.5,Handover,38,9.91,No
LA100498,Navsari,592,483,109,489,70,3,6,62,11,80.8,Acquisition,20,18.41,No
LA100499,Mehsana,1394,719,675,796,389,2,8,14,13,68.2,Objection,7,48.42,Yes
LA100500,Panchmahal,667,412,255,520,114,4,6,23,5,82.1,Acquisition,16,38.23,No
LA100501,Morbi,215,146,69,151,6,5,7,0,3,77.8,Acquisition,4,32.09,No
LA100502,Kheda,995,933,62,1001,275,4,6,32,16,85.4,Handover,57,6.23,Yes
LA100503,Patan,1446,1131,315,942,525,6,6,50,8,89.7,Handover,15,21.78,No
LA100504,Valsad,1308,1017,291,1456,435,6,17,25,21,81.1,Acquisition,0,22.25,Yes
LA100505,Kheda,447,306,141,598,95,3,5,34,14,73.2,Compensation,45,31.54,No
LA100506,Bhavnagar,708,616,92,620,121,4,9,13,8,90.2,Handover,11,12.99,No
LA100507,Kheda,820,680,140,575,140,6,9,0,8,81.9,Acquisition,62,17.07,No
LA100508,Banaskantha,409,206,203,372,85,2,10,8,7,75.7,Compensation,52,49.63,Yes
LA100509,Anand,439,278,161,552,111,3,8,69,11,84.5,Acquisition,0,36.67,No
LA100510,Jamnagar,393,248,145,425,125,1,10,55,2,74.9,Acquisition,9,36.9,No
LA100511,Junagadh,1493,1144,349,957,340,6,12,5,23,76.5,Acquisition,21,23.38,Yes
LA100512,Junagadh,1132,704,428,1170,527,4,11,27,20,63.3,Compensation,105,37.81,Yes
LA100513,Navsari,1270,686,584,1234,208,9,15,16,15,67.5,Compensation,0,45.98,Yes
LA100514,Amreli,1234,708,526,1042,398,3,10,71,14,61.0,Compensation,15,42.63,Yes
LA100515,Panchmahal,1441,901,540,935,122,1,7,45,17,78.7,Compensation,63,37.47,Yes
LA100516,Morbi,202,108,94,289,91,1,7,31,10,74.0,Compensation,69,46.53,No
LA100517,Navsari,1329,598,731,942,221,3,13,0,12,71.0,Compensation,0,55.0,No
LA100518,Surat,146,91,55,106,17,3,8,30,3,75.9,Acquisition,0,37.67,No
LA100519,Ahmedabad,739,572,167,503,20,3,4,25,8,91.6,Acquisition,11,22.6,Yes
LA100520,Patan,912,663,249,970,189,7,6,68,10,75.0,Compensation,45,27.3,No
LA100521,Rajkot,569,441,128,540,91,3,7,39,5,83.5,Acquisition,0,22.5,No
LA100522,Panchmahal,262,208,54,203,99,5,6,8,4,89.9,Acquisition,0,20.61,Yes
LA100523,Valsad,329,260,69,308,52,7,7,22,7,89.3,Acquisition,74,20.97,No
LA100524,Navsari,1246,917,329,1441,775,6,14,42,24,88.8,Handover,44,26.4,Yes
LA100525,Valsad,512,189,323,411,161,1,7,80,11,67.7,Objection,15,63.09,Yes
LA100526,Bhavnagar,500,252,248,687,236,3,11,20,7,74.6,Compensation,29,49.6,No
LA100527,Patan,1389,1106,283,1147,248,4,6,40,17,83.3,Acquisition,1,20.37,Yes
LA100528,Gandhinagar,258,108,150,188,52,3,11,13,12,57.4,Objection,8,58.14,Yes
LA100529,Sabarkantha,1378,723,655,1942,378,8,6,13,33,77.7,Objection,9,47.53,Yes
LA100530,Jamnagar,1386,1275,111,1773,796,8,9,17,25,89.3,Handover,18,8.01,No
LA100531,Bharuch,918,839,79,788,227,4,6,25,18,85.7,Acquisition,23,8.61,No
LA100532,Morbi,290,193,97,379,44,5,4,46,10,67.4,Acquisition,15,33.45,Yes
LA100533,Valsad,276,167,109,281,83,2,7,29,4,69.1,Compensation,5,39.49,No
LA100534,Morbi,463,284,179,399,51,5,6,13,13,71.1,Compensation,43,38.66,No
LA100535,Surat,887,612,275,1158,666,4,6,18,29,81.0,Acquisition,35,31.0,Yes
LA100536,Banaskantha,272,192,80,334,127,7,5,27,8,80.7,Handover,6,29.41,No
LA100537,Gandhinagar,711,343,368,582,77,2,7,4,14,56.1,Compensation,15,51.76,No
LA100538,Vadodara,217,123,94,238,30,1,8,20,12,63.2,Compensation,11,43.32,No
LA100539,Banaskantha,833,425,408,735,163,4,8,23,12,60.2,Objection,29,48.98,No
LA100540,Junagadh,80,26,54,44,7,5,6,14,3,77.6,Compensation,2,67.5,No
LA100541,Morbi,1078,880,198,1526,769,4,8,22,17,81.8,Acquisition,0,18.37,No
LA100542,Bhavnagar,130,51,79,136,11,1,10,46,4,51.9,Compensation,1,60.77,No
LA100543,Morbi,332,173,159,361,73,8,5,44,5,77.7,Compensation,0,47.89,No
LA100544,Ahmedabad,303,179,124,330,53,1,9,24,17,69.8,Objection,31,40.92,No
LA100545,Navsari,1255,851,404,1312,629,2,15,33,25,76.9,Acquisition,12,32.19,No
LA100546,Valsad,127,60,67,103,46,3,4,20,7,75.0,Compensation,0,52.76,No
LA100547,Bharuch,672,400,272,957,520,3,11,2,11,78.0,Compensation,0,40.48,No
LA100548,Junagadh,907,260,647,1006,435,6,10,83,17,54.0,Notification,5,71.33,Yes
LA100549,Gandhinagar,798,509,289,921,144,8,7,30,13,84.9,Compensation,0,36.22,No
LA100550,Amreli,1037,907,130,995,109,7,10,57,22,92.5,Handover,5,12.54,No
LA100551,Bhavnagar,1215,463,752,983,497,0,11,80,22,58.2,Compensation,27,61.89,Yes
LA100552,Panchmahal,621,512,109,378,93,7,3,21,7,92.2,Handover,60,17.55,Yes
LA100553,Morbi,1251,652,599,1082,470,4,11,16,10,58.6,Compensation,69,47.88,Yes
LA100554,Anand,511,337,174,362,172,4,8,0,10,82.0,Acquisition,26,34.05,No
LA100555,Morbi,1478,1251,227,1694,373,8,5,0,21,88.0,Handover,0,15.36,No
LA100556,Bharuch,782,406,376,1049,273,10,12,0,11,52.8,Compensation,0,48.08,No
LA100557,Banaskantha,1117,936,181,919,270,1,5,27,8,86.6,Acquisition,0,16.2,No
LA100558,Junagadh,1319,1131,188,1121,282,7,9,5,18,90.6,Handover,40,14.25,Yes
LA100559,Sabarkantha,1200,845,355,1384,107,5,10,12,21,74.3,Acquisition,40,29.58,Yes
LA100560,Ahmedabad,1284,917,367,879,265,3,9,70,18,79.4,Acquisition,8,28.58,No
LA100561,Bhavnagar,828,564,264,1148,181,4,8,10,13,72.2,Acquisition,27,31.88,No
LA100562,Bharuch,113,64,49,99,31,4,7,16,2,80.3,Compensation,18,43.36,No
LA100563,Mehsana,765,595,170,490,141,11,10,2,8,89.5,Acquisition,16,22.22,No
LA100564,Bharuch,313,217,96,221,67,3,7,25,6,77.6,Acquisition,15,30.67,No
LA100565,Mehsana,1340,677,663,1862,313,4,11,0,28,64.6,Objection,29,49.48,Yes
LA100566,Sabarkantha,393,385,8,304,200,2,10,1,9,93.2,Handover,22,2.04,No
LA100567,Valsad,380,238,142,435,112,3,11,44,6,76.8,Acquisition,1,37.37,No
LA100568,Bhavnagar,411,222,189,284,112,3,5,45,8,83.5,Acquisition,19,45.99,No
LA100569,Kheda,982,550,432,712,215,4,9,0,20,68.4,Objection,10,43.99,No
LA100570,Ahmedabad,878,674,204,1178,328,4,9,46,18,80.3,Acquisition,35,23.23,Yes
LA100571,Jamnagar,1426,772,654,974,355,1,7,80,16,75.2,Compensation,63,45.86,Yes
LA100572,Bharuch,653,462,191,370,212,1,13,97,5,82.7,Acquisition,48,29.25,Yes
LA100573,Panchmahal,459,282,177,460,30,3,11,24,17,74.5,Acquisition,12,38.56,Yes
LA100574,Morbi,121,53,68,161,40,4,9,65,4,58.4,Objection,0,56.2,Yes
LA100575,Mehsana,60,37,23,51,2,6,5,20,4,79.7,Compensation,24,38.33,No
LA100576,Amreli,592,473,119,394,117,3,7,27,10,80.8,Handover,7,20.1,No
LA100577,Junagadh,1393,1231,162,1998,1092,7,12,19,25,78.7,Acquisition,29,11.63,No
LA100578,Bhavnagar,809,407,402,938,239,2,8,18,18,71.4,Compensation,10,49.69,Yes
